,price
1786,1530.9432
1787,2833.6863
1788,6572.995
1789,1290.2086
1790,4549.303
1791,1756.2261
1792,1816.7843
1793,1017.16003
1794,545.09265
1795,15811.298
1796,5910.3896
1797,660.1355
1798,13891.017
1799,790.8103
1800,3432.081
1801,4509.6074
1802,5406.4316
1803,6616.787
1804,728.2432
1805,871.1499
1806,5300.454
1807,807.656
1808,1162.1284
1809,5575.0405
1810,2482.1191
1811,1459.5927
1812,736.2352
1813,847.44293
1814,4112.658
1815,1670.8656
1816,2363.9712
1817,585.3892
1818,4453.4297
1819,3082.9373
1820,15101.879
1821,8947.439
1822,773.3539
1823,4975.9194
1824,1189.4081
1825,4956.1973
1826,1649.9496
1827,886.6293
1828,1022.2135
1829,17458.59
1830,8261.056
1831,2215.1555
1832,510.2079
1833,4064.177
1834,15623.789
1835,6852.837
1836,4608.655
1837,621.49335
1838,4519.9243
1839,6537.155
1840,825.4986
1841,5769.983
1842,749.3191
1843,4194.4165
1844,5490.884
1845,2797.2886
1846,1402.7913
1847,15081.441
1848,4638.561
1849,850.34827
1850,12307.955
1851,1796.5995
1852,4165.582
1853,908.97015
1854,1653.1357
1855,961.64215
1856,8778.005
1857,1209.3337
1858,922.1961
1859,4888.369
1860,1654.1241
1861,1839.6478
1862,2164.5664
1863,5018.9795
1864,1734.6296
1865,4617.07
1866,903.3028
1867,4580.199
1868,4600.1426
1869,1923.3225
1870,1439.1643
1871,2928.0078
1872,1898.4199
1873,608.5826
1874,549.56744
1875,6853.318
1876,5930.7544
1877,2215.259
1878,541.42993
1879,764.44165
1880,6947.104
1881,4336.266
1882,13378.25
1883,5066.6777
1884,5065.066
1885,1323.2241
1886,3618.3845
1887,4009.9172
1888,2446.4575
1889,2585.2117
1890,1123.5271
1891,2016.0925
1892,1808.7073
1893,7590.697
1894,4951.5786
1895,7736.445
1896,9253.909
1897,1717.5352
1898,10623.642
1899,653.676
1900,4949.771
1901,1439.7781
1902,1272.7782
1903,3784.3691
1904,4981.0947
1905,5139.1724
1906,632.2848
1907,6231.87
1908,593.38306
1909,10357.1
1910,5318.175
1911,12379.193
1912,7734.166
1913,2856.8523
1914,1424.0267
1915,1739.1918
1916,531.54584
1917,4738.4473
1918,12207.613
1919,7870.2583
1920,4498.151
1921,6608.895
1922,5212.8115
1923,3189.1433
1924,1212.9362
1925,4782.9688
1926,2156.661
1927,9778.327
1928,1650.0812
1929,14648.8125
1930,7731.19
1931,9518.241
1932,880.24115
1933,9831.9375
1934,8203.478
1935,10089.286
1936,1513.367
1937,3353.4072
1938,785.00854
1939,3908.9482
1940,2160.132
1941,11166.567
1942,12901.377
1943,7260.1997
1944,15681.319
1945,1815.4224
1946,5300.4653
1947,2981.4053
1948,438.7783
1949,3534.0437
1950,1133.0922
1951,5141.2725
1952,743.06506
1953,10421.6045
1954,6351.79
1955,718.2656
1956,884.82684
1957,2090.8281
1958,3110.7834
1959,1367.0284
1960,4927.7397
1961,6868.794
1962,10911.391
1963,871.12085
1964,571.16754
1965,1233.9817
1966,2125.92
1967,781.24744
1968,384.53485
1969,1254.8468
1970,3562.35
1971,2105.2031
1972,1784.3109
1973,5374.557
1974,700.9373
1975,4118.2085
1976,1290.3142
1977,7278.6274
1978,552.10297
1979,12079.136
1980,2018.8236
1981,12159.747
1982,2152.9143
1983,437.52997
1984,3494.5876
1985,6433.5464
1986,6607.092
1987,454.12695
1988,1871.7418
1989,3338.2686
1990,878.2778
1991,4442.9995
1992,596.47394
1993,769.05457
1994,845.6499
1995,3015.573
1996,3706.5283
1997,3087.6128
1998,6828.181
1999,1380.0623
2000,810.09204
2001,680.3304
2002,657.8458
2003,778.47906
2004,429.85886
2005,5202.9326
2006,4854.4805
2007,613.51227
2008,5315.8022
2009,1368.2744
2010,300.00882
2011,4728.4673
2012,854.30615
2013,3829.6877
2014,12563.575
2015,564.8934
2016,3888.6099
2017,3747.2075
2018,562.83234
2019,4869.0596
2020,742.392
2021,4052.2412
2022,15327.952
2023,10174.63
2024,4093.2666
2025,865.74567
2026,948.934
2027,2031.5184
2028,11886.284
2029,2612.0188
2030,862.26294
2031,5488.85
2032,6813.9487
2033,8010.81
2034,7875.1084
2035,9654.469
2036,17299.787
2037,747.6029
2038,2392.6719
2039,2564.3901
2040,1082.3523
2041,1288.6609
2042,8969.495
2043,5264.169
2044,760.60675
2045,12446.3125
2046,656.91626
2047,17117.273
2048,5650.1045
2049,5215.39
2050,2070.2463
2051,5077.9165
2052,646.77905
2053,3726.6416
2054,4391.4272
2055,844.00244
2056,471.88315
2057,2515.2063
2058,12503.016
2059,711.22986
2060,1305.9275
2061,5220.221
2062,13097.805
2063,3177.7034
2064,8238.208
2065,392.74005
2066,9743.161
2067,1044.222
2068,4280.954
2069,1249.0604
2070,1186.523
2071,1873.9244
2072,7292.5312
2073,8517.393
2074,839.22754
2075,3875.6914
2076,6925.3496
2077,1550.0486
2078,4007.1782
2079,1158.5724
2080,6619.872
2081,542.81836
2082,8744.781
2083,1259.7954
2084,2509.5198
2085,3946.7124
2086,1871.0707
2087,2293.863
2088,676.4055
2089,948.1698
2090,1405.6499
2091,3529.9524
2092,7052.304
2093,600.8937
2094,6214.3228
2095,6750.3877
2096,1154.3218
2097,7299.106
2098,7005.936
2099,627.53345
2100,675.4143
2101,12037.958
2102,5474.2803
2103,503.19705
2104,5107.1123
2105,1153.1261
2106,2327.1038
2107,2236.5652
2108,14499.235
2109,1264.2542
2110,16057.375
2111,2638.7463
2112,505.10477
2113,1387.4156
2114,9946.512
2115,1446.906
2116,4944.06
2117,2879.814
2118,5293.4287
2119,2541.9502
2120,6893.912
2121,1576.6749
2122,676.761
2123,631.6597
2124,6532.643
2125,658.76245
2126,759.1953
2127,7988.0806
2128,957.5331
2129,2657.4941
2130,719.1706
2131,5065.8765
2132,881.8564
2133,1314.8962
2134,2334.8071
2135,4869.2607
2136,999.6444
2137,2323.823
2138,2687.7522
2139,1372.0771
2140,12802.1
2141,1751.7527
2142,7078.2812
2143,1194.5104
2144,1437.3075
2145,1336.6643
2146,4309.802
2147,1756.0287
2148,697.5046
2149,744.69525
2150,3179.48
2151,1351.5859
2152,650.5326
2153,3162.4768
2154,656.14886
2155,667.2858
2156,626.10736
2157,13064.037
2158,7591.1797
2159,1394.6562
2160,846.54
2161,5918.912
2162,3550.7427
2163,4545.34
2164,4160.824
2165,9493.713
2166,6824.218
2167,5368.3125
2168,644.5551
2169,6616.483
2170,958.4792
2171,6729.8867
2172,5421.1045
2173,3049.4111
2174,7624.7627
2175,9318.2295
2176,1861.9519
2177,7363.8916
2178,565.4823
2179,1137.8605
2180,3208.451
2181,9428.735
2182,962.8529
2183,1442.3728
2184,613.3072
2185,3065.884
2186,1514.1193
2187,677.73596
2188,7421.863
2189,472.57666
2190,3716.8396
2191,11725.027
2192,1219.3605
2193,4086.5244
2194,2171.853
2195,638.86176
2196,4492.3735
2197,612.6718
2198,893.84863
2199,9327.208
2200,1967.7524
2201,1238.0669
2202,255.62375
2203,4766.871
2204,841.6151
2205,1733.3005
2206,421.4675
2207,4269.332
2208,753.0957
2209,2792.4873
2210,4516.753
2211,1595.1404
2212,2511.9163
2213,7186.7246
2214,7308.507
2215,1611.8071
2216,1695.0618
2217,3169.2693
2218,4356.424
2219,4786.286
2220,2226.9187
2221,1867.212
2222,737.023
2223,1701.2881
2224,2032.1241
2225,2352.479
2226,6463.724
2227,1268.391
2228,3742.0261
2229,754.24506
2230,1216.7625
2231,1712.1243
2232,8112.131
2233,1246.953
2234,3070.3257
2235,11864.252
2236,7334.519
2237,1923.3225
2238,584.7336
2239,815.80536
2240,9350.779
2241,1773.2849
2242,5601.3013
2243,5942.781
2244,3824.3708
2245,7035.816
2246,2580.0132
2247,639.6008
2248,6898.8247
2249,772.7605
2250,2083.401
2251,4624.285
2252,4156.5464
2253,6689.2744
2254,8014.2544
2255,641.64557
2256,1517.8948
2257,1719.9471
2258,849.8015
2259,564.55133
2260,4405.821
2261,1771.7131
2262,562.11694
2263,702.0083
2264,2813.1792
2265,1688.8823
2266,1012.34955
2267,4389.0947
2268,4960.814
2269,9175.381
2270,1214.1218
2271,750.8846
2272,1038.7502
2273,1357.0234
2274,2807.9138
2275,6323.529
2276,772.55206
2277,4738.0737
2278,823.89514
2279,1923.9626
2280,13616.174
2281,3822.561
2282,1014.8077
2283,629.2477
2284,3851.7168
2285,2750.2617
2286,846.1378
2287,3071.4863
2288,995.3031
2289,9766.677
2290,995.95044
2291,335.81857
2292,11199.684
2293,850.8842
2294,930.0486
2295,6838.4663
2296,1038.2837
2297,987.7112
2298,885.2672
2299,661.6917
2300,7893.102
2301,650.5022
2302,830.0761
2303,1872.2983
2304,2859.472
2305,2692.366
2306,637.72925
2307,1803.8915
2308,9899.927
2309,3898.3665
2310,5788.5986
2311,1127.2133
2312,12793.038
2313,5033.0503
2314,2463.5554
2315,1066.5724
2316,10041.914
2317,1989.0623
2318,2053.2354
2319,8896.101
2320,7169.918
2321,6991.865
2322,6031.289
2323,942.91315
2324,5271.428
2325,5416.2197
2326,6351.0537
2327,1150.7533
2328,15494.268
2329,1644.9622
2330,544.1113
2331,9244.426
2332,331.97104
2333,1248.7288
2334,11698.417
2335,461.4639
2336,9051.28
2337,926.43304
2338,464.2029
2339,6902.17
2340,2339.704
2341,2604.0352
2342,5995.246
2343,858.7272
2344,13620.467
2345,4918.2295
2346,804.78735
2347,1376.8058
2348,2107.6445
2349,3917.5356
2350,2062.5425
2351,769.362
2352,10445.062
2353,764.80133
2354,2954.124
2355,1937.8776
2356,1673.8625
2357,2200.2783
2358,692.576
2359,3015.5623
2360,1699.0367
2361,5222.7583
2362,675.11176
2363,992.2594
2364,6960.9917
2365,12776.618
2366,1131.4662
2367,1079.5164
2368,3186.7915
2369,817.5329
2370,4373.2217
2371,880.10846
2372,594.4923
2373,715.8381
2374,17235.268
2375,14684.691
2376,760.5736
2377,2494.8604
2378,3455.208
2379,2574.625
2380,869.1931
2381,1098.168
2382,4382.4736
2383,398.66516
2384,948.934
2385,7780.1826
2386,608.50745
2387,2942.7026
2388,1952.8667
2389,4878.295
2390,1745.5511
2391,650.37415
2392,9469.0205
2393,11039.316
2394,536.4885
2395,2207.0366
2396,581.5238
2397,7536.3345
2398,7440.433
2399,5256.4756
2400,2149.1638
2401,954.1294
2402,2879.031
2403,5585.806
2404,8664.585
2405,2825.7761
2406,8557.787
2407,2920.0967
2408,4318.9224
2409,574.5869
2410,1225.3943
2411,3770.2998
2412,15424.937
2413,2496.6672
2414,3232.8962
2415,4328.4653
2416,4821.738
2417,5243.3564
2418,1761.2097
2419,592.2978
2420,587.3196
2421,841.28314
2422,5733.4556
2423,6921.8022
2424,640.82104
2425,2721.2703
2426,9614.636
2427,3167.1973
2428,728.98254
2429,3562.7637
2430,10609.532
2431,9789.146
2432,4451.8896
2433,937.3764
2434,1914.86
2435,6956.7666
2436,1471.3457
2437,1914.9135
2438,4319.4487
2439,2952.5278
2440,4583.9434
2441,16350.315
2442,909.08856
2443,3423.152
2444,585.0409
2445,4031.3367
2446,12211.796
2447,4255.03
2448,1626.8356
2449,2425.372
2450,638.2137
2451,532.5796
2452,1050.22
2453,540.5222
2454,6838.2734
2455,2560.1204
2456,728.41
2457,895.38367
2458,2887.4927
2459,900.77026
2460,7989.976
2461,5573.584
2462,1791.0686
2463,571.11383
2464,917.2311
2465,2378.143
2466,2585.7815
2467,8371.236
2468,4254.2725
2469,4048.1912
2470,2971.719
2471,4557.4937
2472,5605.547
2473,621.4105
2474,475.82632
2475,1667.5363
2476,6979.461
2477,12408.239
2478,1188.984
2479,1430.8931
2480,2400.5864
2481,855.71075
2482,1717.7107
2483,13878.795
2484,3666.6409
2485,7211.98
2486,827.2022
2487,16188.999
2488,5224.143
2489,1885.8876
2490,4325.177
2491,16135.161
2492,2981.4778
2493,6415.474
2494,1971.0579
2495,1091.347
2496,656.87494
2497,11397.888
2498,1030.4309
2499,940.0545
2500,556.0076
2501,3505.8557
2502,6990.885
2503,717.14496
2504,9102.81
2505,6887.0356
2506,9236.834
2507,6785.2637
2508,509.14456
2509,16944.324
2510,689.6163
2511,2681.258
2512,2195.4194
2513,2778.9658
2514,723.8862
2515,2364.4304
2516,1697.4384
2517,6988.4697
2518,519.18115
2519,548.62146
2520,2515.2192
2521,1212.5521
2522,8869.789
2523,4832.006
2524,2946.9026
2525,2967.3303
2526,16020.567
2527,1739.9772
2528,4926.3804
2529,2210.0715
2530,1265.5203
2531,3605.5833
2532,861.8033
2533,540.47235
2534,12242.918
2535,3606.1418
2536,4424.8296
2537,1000.77234
2538,4059.916
2539,505.1932
2540,2119.1904
2541,6108.334
2542,5939.689
2543,4586.9463
2544,723.47864
2545,2861.059
2546,16222.999
2547,3432.7202
2548,1886.2655
2549,5744.792
2550,690.26556
2551,5494.5654
2552,619.2663
2553,673.6607
2554,4053.2454
2555,3759.804
2556,638.3933
2557,1051.8068
2558,5872.6406
2559,13753.898
2560,8971.922
2561,4785.534
2562,5862.2393
2563,7863.923
2564,4314.998
2565,3304.9023
2566,7783.539
2567,600.3658
2568,2742.2375
2569,1690.9193
2570,3185.8203
2571,898.8728
2572,1245.5538
2573,8446.005
2574,6509.378
2575,849.6515
2576,810.5085
2577,2430.4404
2578,385.27673
2579,2283.5862
2580,11053.397
2581,1806.8169
2582,2622.5452
2583,459.3707
2584,569.1633
2585,7262.4697
2586,1700.3091
2587,5173.8013
2588,819.5111
2589,3835.4458
2590,1458.2826
2591,2238.8376
2592,4130.03
2593,3535.6418
2594,571.2109
2595,6792.0596
2596,9690.201
2597,1219.9332
2598,875.6074
2599,1729.1288
2600,11672.937
2601,3284.6382
2602,753.28546
2603,2875.6511
2604,5498.2173
2605,13436.876
2606,1626.54
2607,3151.3215
2608,711.7491
2609,4121.2734
2610,3811.8196
2611,996.1643
2612,1047.9164
2613,4590.129
2614,1469.6726
2615,2336.939
2616,6865.7646
2617,8604.699
2618,434.8701
2619,1298.0345
2620,8808.838
2621,2427.1099
2622,4735.6206
2623,16337.95
2624,887.45135
2625,1230.544
2626,12667.428
2627,1766.8217
2628,4328.9043
2629,2230.0618
2630,1813.0104
2631,863.68256
2632,3383.3713
2633,6613.392
2634,2724.0686
2635,4863.087
2636,1019.5926
2637,769.1797
2638,6521.46
2639,1221.6239
2640,1867.5049
2641,4593.3384
2642,1920.4025
2643,17679.85
2644,10193.427
2645,5965.71
2646,2435.5479
2647,6215.09
2648,5112.53
2649,645.827
2650,4931.4487
2651,3057.0225
2652,12876.615
2653,1340.8674
2654,6256.1523
2655,879.3957
2656,13874.698
2657,10456.849
2658,2245.4111
2659,905.97815
2660,2474.2551
2661,15688.572
2662,7817.2773
2663,9775.812
2664,1528.932
2665,786.0762
2666,3287.458
2667,2457.9546
2668,16988.758
2669,16401.732
2670,610.8528
2671,7284.9033
2672,605.30096
2673,1385.2142
2674,1032.1323
2675,935.8797
2676,2056.134
2677,654.4568
2678,1547.4716
2679,5103.881
2680,745.99615
2681,909.7232
2682,1111.5911
2683,13113.486
2684,4030.001
2685,1158.9296
2686,1032.3204
2687,3394.222
2688,10407.367
2689,1308.371
2690,6547.2007
2691,1830.5883
2692,577.17645
2693,2699.5579
2694,10246.75
2695,5986.3853
2696,3378.376
2697,4699.055
2698,17234.75
2699,1216.9883
2700,645.7164
2701,11007.02
2702,2242.153
2703,11483.675
2704,765.7173
2705,2741.7603
2706,6511.4766
2707,1965.4294
2708,6518.672
2709,3717.9714
2710,15956.452
2711,6839.638
2712,2724.639
2713,7763.162
2714,731.9188
2715,2891.1304
2716,6117.2134
2717,3376.6494
2718,6441.1973
2719,2019.6525
2720,896.7665
2721,6872.17
2722,3311.273
2723,5782.583
2724,8199.513
2725,747.1423
2726,4659.7354
2727,1129.8589
2728,2474.9504
2729,743.66235
2730,870.97327
2731,4017.2175
2732,10351.207
2733,6086.9956
2734,632.93585
2735,2179.7441
2736,7169.53
2737,2204.8188
2738,3244.0117
2739,9468.856
2740,2177.753
2741,3959.325
2742,4638.745
2743,8896.723
2744,985.53394
2745,7314.268
2746,849.1492
2747,5822.887
2748,519.483
2749,3495.5142
2750,2110.4841
2751,15643.868
2752,1776.9904
2753,2676.3713
2754,1795.2515
2755,763.1298
2756,12110.569
2757,8206.014
2758,4200.8525
2759,590.172
2760,4653.1743
2761,663.7475
2762,534.71265
2763,4930.461
2764,1117.461
2765,2144.656
2766,2344.4817
2767,618.034
2768,1076.6592
2769,824.65753
2770,687.2658
2771,2345.7136
2772,9024.986
2773,1929.1963
2774,1610.343
2775,585.9099
2776,706.22955
2777,507.20786
2778,8511.065
2779,4600.1426
2780,10055.539
2781,6409.478
2782,5940.7344
2783,7193.2476
2784,901.88776
2785,2595.4197
2786,3793.3223
2787,3121.2097
2788,6925.2354
2789,746.8953
2790,6864.6294
2791,1437.8129
2792,1284.423
2793,2622.141
2794,472.2386
2795,2680.6655
2796,9947.224
2797,10260.886
2798,441.1004
2799,793.69147
2800,596.67633
2801,516.2294
2802,13094.933
2803,2854.575
2804,4441.847
2805,1803.8915
2806,2967.1897
2807,8836.027
2808,6549.138
2809,1588.5137
2810,1929.8796
2811,3763.247
2812,1039.8243
2813,6104.291
2814,3333.9749
2815,7365.3345
2816,16842.342
2817,3900.6006
2818,705.5536
2819,14688.598
2820,1881.7024
2821,2647.3262
2822,1571.8772
2823,391.06723
2824,1197.247
2825,2785.7349
2826,9902.3125
2827,12535.8545
2828,7378.8794
2829,5054.0034
2830,543.21136
2831,5048.689
2832,1985.7925
2833,1163.4111
2834,817.2327
2835,527.1398
2836,571.9457
2837,571.6346
2838,13592.387
2839,845.702
2840,5755.715
2841,1241.831
2842,599.8024
2843,3773.8394
2844,2267.885
2845,705.15076
2846,4771.6987
2847,5091.093
2848,2351.3855
2849,683.1701
2850,9584.701
2851,662.8531
2852,1994.9563
2853,12793.68
2854,2446.6035
2855,1571.7882
2856,688.4422
2857,2504.0208
2858,3583.0525
2859,5075.403
2860,1871.7964
2861,18132.338
2862,10514.444
2863,9467.96
2864,6318.142
2865,1106.9135
2866,882.2625
2867,698.18225
2868,6366.3237
2869,716.59686
2870,507.1273
2871,1894.9697
2872,4533.095
2873,1764.1637
2874,1717.5352
2875,14319.344
2876,4272.7666
2877,9402.548
2878,6232.8784
2879,716.2761
2880,1594.4469
2881,2605.3303
2882,1074.3438
2883,8899.303
2884,9743.357
2885,719.60535
2886,3400.1943
2887,4909.823
2888,5179.1724
2889,870.4948
2890,782.22296
2891,2129.049
2892,538.63153
2893,9658.257
2894,892.6369
2895,3279.3687
2896,4538.1436
2897,1446.094
2898,2012.2416
2899,5830.461
2900,1471.2112
2901,8646.344
2902,1678.378
2903,14285.254
2904,5132.91
2905,3001.2114
2906,839.7396
2907,4314.203
2908,2159.805
2909,779.4315
2910,5615.6426
2911,659.08374
2912,7989.04
2913,13683.264
2914,704.17706
2915,537.9527
2916,7736.677
2917,643.4577
2918,1222.1271
2919,2503.14
2920,779.2165
2921,829.5429
2922,753.24115
2923,1414.6462
2924,11628.244
2925,2798.5059
2926,712.5133
2927,5445.7524
2928,5075.272
2929,5150.6255
2930,757.37665
2931,13102.544
2932,2998.9905
2933,8965.285
2934,9608.206
2935,2895.0742
2936,846.62244
2937,5371.879
2938,1600.2897
2939,3813.902
2940,831.0771
2941,4014.054
2942,10025.94
2943,7663.9688
2944,1235.4619
2945,1557.7328
2946,822.6116
2947,496.50046
2948,6619.168
2949,1556.8295
2950,4005.1272
2951,2263.526
2952,6896.6772
2953,2637.5474
2954,654.347
2955,420.89728
2956,4769.184
2957,1256.4208
2958,7535.0176
2959,1649.1332
2960,711.13446
2961,956.5211
2962,4836.9453
2963,457.79498
2964,9086.408
2965,9047.585
2966,4371.8716
2967,691.7483
2968,614.3442
2969,5265.2827
2970,2257.0503
2971,6655.531
2972,10327.084
2973,1676.4834
2974,1680.1532
2975,805.3998
2976,2328.2192
2977,743.8365
2978,535.2705
2979,782.7305
2980,870.05585
2981,6635.575
2982,931.34015
2983,1562.9835
2984,755.0103
2985,2081.919
2986,1871.5533
2987,4003.064
2988,5213.07
2989,854.0163
2990,8538.527
2991,5199.5273
2992,1197.4414
2993,6534.256
2994,1356.7249
2995,6469.837
2996,1237.6764
2997,12298.703
2998,7726.8794
2999,9795.947
3000,402.63028
3001,5992.054
3002,1570.7965
3003,2333.751
3004,697.7555
3005,2983.1816
3006,2034.7106
3007,1583.4789
3008,1722.1855
3009,742.82684
3010,2600.3196
3011,3134.812
3012,677.36945
3013,713.51025
3014,2229.8179
3015,10515.874
3016,1259.226
3017,3431.807
3018,1772.5847
3019,823.1856
3020,3536.3958
3021,14587.374
3022,18097.629
3023,9327.103
3024,1023.5295
3025,4785.7617
3026,4553.7124
3027,5082.1655
3028,12723.077
3029,6236.4727
3030,1357.0787
3031,692.0584
3032,3740.9268
3033,938.24194
3034,759.12823
3035,12495.32
3036,1269.179
3037,844.0682
3038,6686.081
3039,11486.591
3040,2661.2942
3041,4514.0757
3042,4969.9194
3043,1095.6036
3044,9815.191
3045,6362.59
3046,2270.3289
3047,4254.133
3048,923.7569
3049,739.64575
3050,5093.946
3051,15768.118
3052,2290.1597
3053,520.9787
3054,3059.945
3055,4308.568
3056,5027.645
3057,846.88635
3058,4318.8896
3059,2738.1775
3060,1072.2413
3061,1069.2826
3062,1658.071
3063,1308.3518
3064,2486.122
3065,4943.809
3066,7521.7305
3067,4901.003
3068,642.89307
3069,893.11786
3070,3099.723
3071,839.1086
3072,497.3344
3073,933.7238
3074,631.645
3075,2510.09
3076,2465.0723
3077,1881.5986
3078,503.0648
3079,8201.771
3080,697.7586
3081,1042.2394
3082,9568.867
3083,10763.536
3084,15423.86
3085,626.7676
3086,15593.355
3087,5428.5425
3088,2622.4807
3089,2743.2927
3090,624.3454
3091,1820.8442
3092,7292.2227
3093,15568.937
3094,1811.6633
3095,467.7688
3096,605.8935
3097,4272.5503
3098,1999.7911
3099,5815.322
3100,8306.941
3101,1269.5189
3102,4077.4622
3103,2180.1572
3104,6784.764
3105,1354.4972
3106,4343.8335
3107,10696.989
3108,12847.495
3109,1352.7598
3110,832.131
3111,2232.8684
3112,756.19495
3113,14723.11
3114,17330.652
3115,3081.3262
3116,828.07056
3117,583.45123
3118,768.20996
3119,877.74725
3120,816.2938
3121,4359.597
3122,3771.926
3123,1787.097
3124,2227.5977
3125,13515.139
3126,1738.2675
3127,825.3063
3128,6526.376
3129,8815.772
3130,655.5384
3131,9486.701
3132,5966.548
3133,1101.363
3134,4514.7017
3135,3175.666
3136,2480.9822
3137,575.00507
3138,488.04156
3139,5455.53
3140,1624.9528
3141,15561.41
3142,584.46875
3143,4564.5796
3144,4521.3633
3145,8492.71
3146,8333.129
3147,806.44055
3148,898.0721
3149,1022.2135
3150,1454.5042
3151,5148.175
3152,5142.8003
3153,3333.0425
3154,4335.176
3155,7569.9907
3156,8020.7183
3157,3505.3838
3158,2548.363
3159,4015.9219
3160,5055.08
3161,879.6771
3162,16301.561
3163,1850.0406
